plant_id,hour,irradiation_clim,ambient_temperature_c_clim,module_temperature_c_clim
4135001_S4,6,0.049265348637500005,22.39040709149583,21.619641111108333
4135001_S4,7,0.19850321177916666,23.463218121575,27.04509090180417
4135001_S4,8,0.39030021793749997,25.1399167419125,36.27751418201667
4135001_S4,9,0.53347388495,26.711163350558333,43.00837796728334
4135001_S4,10,0.650952405525,27.861564496245833,46.87496371669584
4135001_S4,11,0.7427813888458333,29.095159482358337,51.65414190038749
4135001_S4,12,0.7783129246499999,29.934078779666667,52.982136869004165
4135001_S4,13,0.7130466670208334,30.501917588454166,51.468087782283334
4135001_S4,14,0.5966072725833333,30.871151580937504,48.730809680104166
4135001_S4,15,0.46837119705416663,30.53564877335,44.02583772294167
4135001_S4,16,0.3059640112375,29.90522234872917,38.44927763322084
4135001_S4,17,0.12738581503333332,28.906036653208332,31.7484054777625
4135001_S4,18,0.0156523465125,27.06722882302917,26.1484665471
4135001_S4,19,2.73424347826087e-06,25.74218494771739,23.710056227839132
4135001_S4,20,0.0,24.81284276515652,22.72978555233913
4135001_S4,21,0.0,24.219544450469563,22.21292471119565
4135001_S4,22,0.0,23.355189592995654,21.417536006547827
4135001_S4,23,0.0016646112391304347,22.92790743383478,21.146006915043476
4135001_S5,0,0.0033082544500000004,22.823263801124998,21.025354750616668
4135001_S5,1,0.004962381670833333,22.644779973862498,20.949904752295833
4135001_S5,2,0.006616508895833334,22.5271778804625,20.9166512671875
4135001_S5,3,0.008270636116666667,22.3768462149,20.8034692846875
4135001_S5,4,0.009924763345833334,22.329927735200002,20.8259745183625
4135001_S5,5,0.010032967408333334,22.153667581316668,20.666974967833333
4135001_S5,6,0.04807808028333333,22.369752511125,21.602175367545836
4135001_S5,7,0.20004070250000003,23.443165517583335,27.090852347895833
4135001_S5,8,0.38282610177500004,25.162520251225,36.111579617270834
4135001_S5,9,0.5258701034708334,26.6581687046,42.73504341061667
4135001_S5,10,0.6563871402875,27.816722578583335,46.96804561958751
4135001_S5,11,0.7430712512208334,29.0184239851,51.698171001445836
4135001_S5,12,0.7570743361125,29.909909844212503,52.574108578925
4135001_S5,13,0.7413496064374999,30.697350837591667,52.4540266018125
4135001_S5,14,0.5967052562166667,30.831564977820832,48.671807401416665
4135001_S5,15,0.4638685294375,30.499077555037502,43.897738998245835
4135001_S5,16,0.30182889277916664,30.2529191449,38.56701246741667
4135001_S5,17,0.1212486064375,28.607848261004165,31.331687857116666
4135001_S5,18,0.01591875619583333,26.978493856966665,26.097860484704167
4135001_S5,19,3.2533130434782605e-06,25.629994979778264,23.603912957586953
4135001_S5,20,0.0,24.795713566591303,22.683536458239132
4135001_S5,21,0.0,24.089460880834782,22.107981569069565
4135001_S5,22,0.0,23.35283392007826,21.317106806608695
4135001_S5,23,0.0017260457956521738,22.867223387221742,21.057830885547826
4136001,0,1.7692166666666666e-06,25.612129752875003,24.177148964179167
4136001,1,0.0,25.132044588724998,23.6988682017875
4136001,2,0.0,24.734639930345836,23.333182865104167
4136001,3,1.410075e-06,24.502318270729166,23.11693650605
4136001,4,4.969950000000001e-06,24.224902514216666,22.84886681947083
4136001,5,0.0002953522916666667,24.024404237504168,22.649322904225002
4136001,6,0.04404066365,24.29258584128333,23.7658322195
4136001,7,0.194527536375,25.6814382246,28.842490014658335
4136001,8,0.41469947060833334,27.411640969283336,36.33295061470417
4136001,9,0.6287462849166666,29.1382634399,43.48557479246667
4136001,10,0.7521598183708332,30.753283545712502,48.858929489175004
4136001,11,0.8246677850625,32.132623844837504,52.11876323173333
4136001,12,0.8482866361,33.458809048391664,55.018171179625
4136001,13,0.7487008845166666,33.98725863672083,53.081920232870836
4136001,14,0.6460835151000001,34.18664277556667,49.91191343761667
4136001,15,0.4633699474208333,33.92083729924167,45.1303710717875
4136001,16,0.29777651015833334,33.56569251824167,40.33453871331667
4136001,17,0.13067722336666668,32.8427936108625,35.16666371516667
4136001,18,0.020496122683333333,31.1593386239625,30.171632430170835
4136001,19,7.546307826086957e-05,29.747950352486956,28.125259127078262
4136001,20,0.00011487486521739132,28.641451030843477,27.17503233327826
4136001,21,3.9819782608695645e-06,27.603902210078264,26.266449903508693
4136001,22,5.300641739130435e-05,26.74629272889565,25.399439683191304
4136001,23,9.66138695652174e-06,26.029651356856522,24.734156572786954
4136001_S1,0,1.5829208333333333e-06,25.517813916337502,24.091968449233335
4136001_S1,1,0.0,25.101101396175,23.700977503762502
4136001_S1,2,3.827291666666667e-07,24.784487516416664,23.41533248265
4136001_S1,3,1.7607291666666667e-06,24.424142361658337,23.1315377574
4136001_S1,4,3.5032833333333337e-06,24.24113973376667,22.875361481258334
4136001_S1,5,0.00027390310833333334,24.014942722370833,22.654783085679167
4136001_S1,6,0.04352858085,24.169609359270833,23.612955794024998
4136001_S1,7,0.19326053935,25.57996878565417,28.719495047087502
4136001_S1,8,0.4142611121,27.348057087125,36.175932841675
4136001_S1,9,0.6207071364,29.032597100870834,43.0793346334625
4136001_S1,10,0.7510852574875,30.725368661833333,48.819373879845834
4136001_S1,11,0.8092586408125001,31.980558016220836,51.5718207645375
4136001_S1,12,0.8305056332291666,33.3421280471375,54.34865970425
4136001_S1,13,0.7340902991666667,33.703564306141665,52.593653109825
4136001_S1,14,0.6430353503833334,33.98239141470834,49.566161842233335
4136001_S1,15,0.4542757598916667,33.70884038963333,44.52620127484584
4136001_S1,16,0.2889127920708333,33.16067321482917,39.690072479983336
4136001_S1,17,0.128243160875,32.573521975108335,34.8163552775125
4136001_S1,18,0.0213158796,30.856068182758335,29.999431004825
4136001_S1,19,8.072047826086956e-05,29.528520866599997,27.941207982856525
4136001_S1,20,0.0001095813695652174,28.750269502278258,27.281401754886957
4136001_S1,21,3.062482608695652e-06,27.61598947119565,26.318322425043476
4136001_S1,22,5.7573543478260875e-05,26.866799443569565,25.46635643466522
4136001_S1,23,7.15e-06,25.92323121779565,24.60252359660435
4136001_S2,0,2.8974583333333335e-06,25.427700079320832,24.0155186997375
4136001_S2,1,0.0,24.987622442291666,23.588973300204163
4136001_S2,2,0.0,24.698089413070832,23.34604834587083
4136001_S2,3,1.2310083333333333e-06,24.416321491254166,23.010061539220832
4136001_S2,4,4.284129166666667e-06,24.181398106333333,22.816824813762498
4136001_S2,5,0.0002801423125,23.986952520125,22.637920750141664
4136001_S2,6,0.04408253909166667,24.210373822845835,23.711697443895833
4136001_S2,7,0.18911335531666665,25.69658493581667,28.803348339324998
4136001_S2,8,0.40201622682916666,27.278743487304165,35.914637773754166
4136001_S2,9,0.6038940284458333,28.9895215018875,42.73149324209584
4136001_S2,10,0.7288799093875,30.456968900341668,47.8867439506625
4136001_S2,11,0.813964607425,31.994860509025,51.671826593987504
4136001_S2,12,0.8334341178333333,33.19793966132084,54.48847667960417
4136001_S2,13,0.7420329468458333,33.942167346170834,52.72366539427083
4136001_S2,14,0.6313127990166666,33.83935111315834,49.17983158085
4136001_S2,15,0.4488533738375,33.48255230569583,44.2560731947875
4136001_S2,16,0.29749787570833336,33.23823848789167,39.98011390179583
4136001_S2,17,0.127469722275,32.148847292633334,34.45293434744583
4136001_S2,18,0.022253456091666665,31.040379248279166,30.166401619645836
4136001_S2,19,7.045129130434782e-05,29.455507688534784,27.853262706921736
4136001_S2,20,9.839317391304349e-05,28.619500847252173,27.125319957600002
4136001_S2,21,3.081591304347826e-06,27.409125603313047,26.083825767300002
4136001_S2,22,4.5986734782608696e-05,26.569455365791303,25.270527088269567
4136001_S2,23,9.196456521739131e-06,25.86418310240435,24.594126165639132
4136001_S3,0,1.8529916666666665e-06,25.593155584941666,24.1195115153875
4136001_S3,1,8.721708333333333e-07,25.165472268283335,23.778050502741667
4136001_S3,2,0.0,24.685847377354165,23.309538919720833
4136001_S3,3,1.3785458333333332e-06,24.44635975058333,23.103962903966664
4136001_S3,4,4.3102041666666665e-06,24.213767808575,22.877908269020832
4136001_S3,5,0.00027944807916666667,23.948177980070835,22.629016874754168
4136001_S3,6,0.04460836450833333,24.188177476604167,23.6899620259625
4136001_S3,7,0.19740722511666667,25.676430718875,28.849515655125
4136001_S3,8,0.4013982943291667,27.28788580946667,35.90562361836667
4136001_S3,9,0.6125533896708334,28.957485344625,42.73620086065833
4136001_S3,10,0.74025324155,30.68335693975,48.35942766205833
4136001_S3,11,0.8171520398041666,32.098558800650004,51.90674544422083
4136001_S3,12,0.8239327085291667,33.2085671083375,54.17624968363333
4136001_S3,13,0.7457634796125,33.75785995761667,52.65148664809583
4136001_S3,14,0.6294540323875,33.655701241079164,48.794934882724995
4136001_S3,15,0.4672599863458333,33.642667905016665,44.827556459133326
4136001_S3,16,0.2920745686458333,33.113509218187495,39.762011248983335
4136001_S3,17,0.13597254485000002,32.768438198649996,35.242138463375
4136001_S3,18,0.019624852204166668,30.749596044745832,29.787569132579165
4136001_S3,19,8.402644347826087e-05,29.583116923339134,27.968412564943478
4136001_S3,20,9.685202608695653e-05,28.412508782221742,27.016651667617392
4136001_S3,21,5.849091304347826e-06,27.215057217213044,25.925389991321737
4136001_S3,22,4.021398260869566e-05,26.573598373547828,25.24949358793913
4136001_S3,23,1.1136730434782608e-05,25.930195365369563,24.680581176421743
4136001_S4,0,1.6830500000000001e-06,25.523027644408334,24.109270222470837
4136001_S4,1,2.1269583333333332e-07,25.042661602308332,23.6316515696625
4136001_S4,2,0.0,24.769566418866663,23.374411846095835
4136001_S4,3,1.1392083333333334e-06,24.459376515804166,23.091875229229164
4136001_S4,4,4.3616041666666666e-06,24.230967634995835,22.848661485766666
4136001_S4,5,0.0002912598208333333,24.053372689158333,22.677990766420834
4136001_S4,6,0.0430962599125,24.207468514025,23.679694392141666
4136001_S4,7,0.19153645968333333,25.6526141045,28.757736752408334
4136001_S4,8,0.40495901122500005,27.19390484302917,35.7885630555625
4136001_S4,9,0.6126854052666667,28.9088866927375,42.7305596119625
4136001_S4,10,0.741332550275,30.5978963156,48.368857973379164
4136001_S4,11,0.7949718854541667,31.85893569217083,51.0771763599375
4136001_S4,12,0.8216963507458334,33.23258412012083,53.910934683808335
4136001_S4,13,0.7568593318833333,34.07427700544583,53.34830102988334
4136001_S4,14,0.6343452340041666,33.82921856223333,49.18481502000417
4136001_S4,15,0.44992341011250003,33.545841578758335,44.22763548300417
4136001_S4,16,0.30009351905,33.51247964892084,40.33215410919167
4136001_S4,17,0.124732140275,32.36746682075417,34.57378882013334
4136001_S4,18,0.021183593270833332,31.016801305720833,30.088498352279164
4136001_S4,19,7.62352e-05,29.524457956691307,27.934804401991304
4136001_S4,20,0.00010016442608695653,28.319571889682607,26.87794417992609
4136001_S4,21,5.708069565217392e-06,27.440668444213042,26.092442154821743
4136001_S4,22,4.898076086956522e-05,26.455027106952176,25.133496226656522
4136001_S4,23,1.2079591304347826e-05,25.800159905960868,24.55370890453478
4136001_S5,0,1.8041583333333335e-06,25.498443758258333,24.095901296137498
4136001_S5,1,3.433541666666667e-07,25.13483788637917,23.6911359338625
4136001_S5,2,0.0,24.7806676222375,23.406651443504163
4136001_S5,3,1.81405e-06,24.530147220870834,23.166129448429164
4136001_S5,4,4.41315e-06,24.16171038970417,22.7901578261125
4136001_S5,5,0.00029260817083333335,24.028183135254167,22.679061010787496
4136001_S5,6,0.044427920600000004,24.29135960467917,23.804558822354167
4136001_S5,7,0.20274751409166666,25.6848200251125,28.950302623245832
4136001_S5,8,0.4095068028291667,27.3532081510625,36.203210706975
4136001_S5,9,0.6091976069875,29.000071596483334,42.91489055493333
4136001_S5,10,0.7177401898541667,30.400492298558333,47.53934720837916
4136001_S5,11,0.8160571141833333,31.9370447142,51.6611290804125
4136001_S5,12,0.8327562281875,33.284825965316664,54.467141500975
4136001_S5,13,0.7316434005041667,33.843515371375,52.32224237754583
4136001_S5,14,0.6310249993708333,34.009150130425,49.45401760329167
4136001_S5,15,0.4565734389625,33.6698984378625,44.67454779880416
4136001_S5,16,0.2936055624208333,33.223257027883335,39.917135128208336
4136001_S5,17,0.132464959,32.176632398433334,34.6688622581125
4136001_S5,18,0.02054318305,31.029316967333333,30.043641572616668
4136001_S5,19,7.525018260869565e-05,29.77814831933913,28.15470869345217
4136001_S5,20,0.00012351556086956524,28.485161655204344,27.055636206704346
4136001_S5,21,3.512578260869565e-06,27.283160088095652,25.98510146794783
4136001_S5,22,5.300680869565217e-05,26.54062204510435,25.199648478278263
4136001_S5,23,1.2488213043478263e-05,25.67908502006522,24.437923619682607
